position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,active_requests,step_energy_mj,phase
366,2762.715,86.8987,2686.6071,2857.4,3,29,80118.7358,decode
367,2956.5669,120.7212,2842.6207,3083.08,3,29,85740.4399,decode
368,2912.4215,195.8223,2774.0345,3136.48,3,29,84460.2235,decode
369,2803.6905,133.3706,2707.3929,2955.92,3,29,81307.0241,decode
370,2770.4917,68.4903,2694.4138,2827.24,3,29,80344.2605,decode
371,2867.4314,105.4059,2748.4827,2949.24,3,29,83155.5104,decode
372,2850.5121,186.7935,2741.75,3066.2,3,29,82664.8499,decode
373,2795.8823,256.0291,2603.6786,3086.52,3,29,81080.5863,decode
374,2770.0475,211.4738,2560.9286,2983.8,3,29,80331.3762,decode
375,2873.7922,224.4389,2721.6786,3131.56,3,29,83339.9729,decode
376,2819.3547,186.7753,2701.1429,3034.68,3,29,81761.2877,decode
377,2843.034,84.4821,2764.7143,2932.56,3,29,82447.9847,decode
378,2825.2544,74.3148,2769.5714,2909.64,3,29,81932.3771,decode
379,2864.958,137.345,2769.7241,3022.4,3,29,83083.7833,decode
380,2853.44,99.6146,2791.0,2968.32,3,29,82749.7601,decode
381,2786.6633,139.3673,2661.1429,2936.64,3,29,80813.2344,decode
382,2792.1951,65.4508,2743.1724,2866.52,3,29,80973.6575,decode
383,2838.3775,136.3904,2699.4138,2972.04,3,29,82312.9462,decode
384,2860.6987,174.4049,2736.4643,3060.08,3,29,82960.2614,decode
385,2885.6552,249.4295,2707.2857,3170.68,3,29,83684.0018,decode
386,2758.8302,157.7933,2616.1071,2928.28,3,29,80006.0757,decode
387,2791.391,156.5035,2626.5,2937.88,3,29,80950.3399,decode
388,2918.9063,195.6059,2748.7931,3132.64,3,29,84648.2819,decode
389,2891.15,150.1307,2765.0,3057.2,3,29,83843.35,decode
390,2834.9037,84.4651,2740.931,2904.5,3,29,82212.2067,decode
391,2843.2822,94.497,2770.6552,2950.12,3,29,82455.1839,decode
392,2905.9908,209.6821,2779.8965,3148.04,3,29,84273.7318,decode
393,2866.694,131.6609,2789.8621,3018.72,3,29,83134.1267,decode
394,2841.3253,154.0374,2748.0345,3019.12,3,29,82398.434,decode
395,2882.8953,149.2059,2769.7931,3052.0,3,29,83603.9643,decode
396,2919.0611,121.6579,2845.3103,3059.48,3,29,84652.7709,decode
397,2848.1921,169.5156,2712.5862,3038.24,3,29,82597.57,decode
398,2821.298,199.7452,2652.9286,3042.0,3,29,81817.6428,decode
399,2874.5487,139.3998,2781.3103,3034.8,3,29,83361.912,decode
400,2776.9137,114.5695,2677.8929,2902.4,3,29,80530.4976,decode
401,2865.2359,157.9698,2753.0,3045.88,3,29,83091.84,decode
402,2878.6759,170.1358,2778.5862,3075.12,3,29,83481.6005,decode
403,2807.4263,243.1461,2597.5714,3073.88,3,29,81415.3639,decode
404,2810.4111,89.0284,2755.2857,2913.12,3,29,81501.9218,decode
405,2876.0338,108.8084,2766.5172,2984.12,3,29,83404.9814,decode
406,2891.1592,181.1305,2754.3103,3096.56,3,29,83843.6158,decode
407,2856.8773,177.9733,2740.5862,3061.76,3,29,82849.4419,decode
408,2819.6764,34.7643,2786.6207,2855.9286,3,29,81770.6162,decode
409,2843.1997,85.0698,2761.1034,2930.96,3,29,82452.7917,decode
410,5596.3918,4704.6235,2756.9643,11026.931,3,29,162295.3617,decode
411,2884.0081,73.2192,2827.4827,2966.72,3,29,83636.2336,decode
412,2783.5695,134.7347,2663.7857,2929.44,3,29,80723.5153,decode
413,2903.3972,124.0308,2781.7931,3029.72,3,29,84198.5195,decode
414,2866.1544,181.5973,2760.0714,3075.84,3,29,83118.4772,decode
415,2791.1157,67.4077,2744.4643,2868.4,3,29,80942.3548,decode
416,2830.3819,141.4369,2708.1071,2985.28,3,29,82081.0757,decode
417,2904.9938,214.5254,2747.8571,3149.4,3,29,84244.8191,decode
418,2937.0013,212.1796,2794.4138,3180.84,3,29,85173.0367,decode
419,2845.1222,139.5482,2713.8966,2991.72,3,29,82508.5434,decode
420,2827.7811,89.534,2760.8276,2929.48,3,29,82005.6519,decode
421,2765.2702,216.5111,2545.7857,2978.68,3,29,80192.8352,decode
422,2850.1601,152.1757,2747.5517,3025.0,3,29,82654.6428,decode
423,2814.0136,91.0456,2755.6207,2918.92,3,29,81606.3934,decode
424,2860.6107,130.8829,2782.8621,3011.72,3,29,82957.7101,decode
425,2833.1739,151.816,2704.9286,3000.8,3,29,82162.043,decode
426,2833.0251,130.0728,2741.5,2981.92,3,29,82157.7265,decode
427,2852.5325,186.5105,2738.2857,3067.76,3,29,82723.442,decode
428,2891.0551,137.7551,2780.6897,3045.44,3,29,83840.5985,decode
429,2871.0091,128.3711,2760.0345,3011.6,3,29,83259.2642,decode
430,2771.0222,174.485,2606.6071,2954.08,3,29,80359.6425,decode
431,2787.3621,34.8423,2754.1071,2823.6,3,29,80833.5022,decode
432,2813.8918,106.9182,2739.1429,2936.36,3,29,81602.861,decode
433,2895.3809,167.9579,2774.4828,3087.16,3,29,83966.0467,decode
434,2913.4045,243.9057,2722.0357,3188.04,3,29,84488.7318,decode
435,2843.4788,146.2107,2745.3448,3011.52,3,29,82460.8839,decode
436,2865.272,83.4104,2770.1429,2925.88,3,29,83092.8876,decode
437,2865.2391,103.1025,2787.5172,2982.2,3,29,83091.9333,decode
438,2926.9904,227.493,2736.6897,3178.96,3,29,84882.7206,decode
439,2864.9404,185.3736,2726.5714,3075.56,3,29,83083.2704,decode
440,2868.6907,81.8368,2800.9643,2959.625,3,29,83192.0298,decode
441,2897.8916,193.7547,2750.1034,3117.25,3,29,84038.8572,decode
442,2885.5725,201.1676,2756.1429,3117.3333,3,29,83681.6031,decode
443,2907.3763,197.7772,2785.7241,3135.5833,3,29,84313.9128,decode
444,2855.2728,133.9977,2772.5862,3009.875,3,29,82802.9108,decode
445,2998.5774,246.8063,2809.8571,3277.875,3,28,83960.1666,decode
446,2860.3234,218.9184,2650.1428,3087.0417,3,28,80089.0555,decode
447,2918.8056,153.6429,2761.0,3067.9167,3,28,81726.5557,decode
448,2862.7262,173.0532,2687.25,3033.25,3,28,80156.3332,decode
449,2960.0258,170.2123,2828.5714,3152.2917,3,28,82880.7223,decode
450,2969.6567,210.9578,2798.3571,3205.2917,3,28,83150.3889,decode
451,2855.6528,110.4917,2782.0714,2982.7083,3,28,79958.2778,decode
452,2919.2877,131.2199,2841.6429,3070.7917,3,28,81740.0555,decode
453,2912.0218,233.098,2657.4286,3114.9583,3,28,81536.6111,decode
454,2845.0615,79.91,2775.3928,2932.2917,3,28,79661.7222,decode
455,3015.248,191.4552,2799.25,3164.0357,3,28,84426.9445,decode
456,2959.6687,247.638,2811.0714,3245.5417,3,28,82870.7223,decode
457,2988.6071,152.851,2875.5,3162.5,3,28,83681.0,decode
458,2859.619,143.8708,2730.1428,3014.5,3,28,80069.3332,decode
459,2920.4107,226.6336,2733.8571,3172.625,3,28,81771.5,decode
460,3015.2758,158.5415,2911.7143,3197.7917,3,28,84427.7222,decode
461,2874.9782,241.7432,2664.5714,3139.0417,3,28,80499.3889,decode
462,2895.756,132.7548,2787.5,3043.875,3,28,81081.1667,decode
463,2911.7222,193.5656,2755.2143,3128.1667,3,28,81528.2221,decode
464,2957.881,212.3064,2831.9286,3203.0,3,28,82820.6668,decode
465,2916.1091,97.8555,2813.0714,3007.7917,3,28,81651.0555,decode
466,3002.4841,125.9535,2885.2857,3135.6667,3,28,84069.5555,decode
467,2918.2798,126.1164,2799.1429,3050.375,3,28,81711.8335,decode
468,2856.9246,90.9509,2775.2143,2954.9167,3,28,79993.8889,decode
469,2949.3314,141.027,2835.1071,3106.9583,3,28,82581.2778,decode
470,2927.9623,185.9727,2744.8929,3116.7083,3,28,81982.9444,decode
471,2861.0972,127.7833,2766.8571,3006.5417,3,28,80110.7223,decode
472,3015.3591,229.74,2854.9286,3278.5417,3,28,84430.0557,decode
473,2999.2817,155.3991,2889.9286,3177.1667,3,28,83979.8889,decode
474,2811.4861,178.1884,2623.3571,2977.7083,3,28,78721.6111,decode
475,2906.5754,156.8383,2765.2857,3075.3333,3,28,81384.1112,decode
476,2949.2083,165.8381,2807.0,3131.375,3,28,82577.8333,decode
477,2927.4343,225.9483,2772.5,3186.6956,3,28,81968.1594,decode
478,3019.4394,206.8107,2836.3929,3243.7826,3,28,84544.3043,decode
479,3072.9177,207.3607,2926.6071,3310.2174,3,28,86041.6957,decode
480,2961.4151,132.4264,2822.4643,3086.1739,3,28,82919.6232,decode
481,2966.9809,177.8438,2841.3571,3170.4783,3,28,83075.4638,decode
482,2976.8344,179.9183,2862.4286,3184.2174,3,28,83351.3622,decode
483,2893.1278,119.2005,2787.4643,3022.3478,3,28,81007.5797,decode
484,2957.5336,228.1438,2782.5357,3215.5652,3,28,82810.9421,decode
485,3039.1341,293.6093,2819.6429,3372.6522,3,28,85095.7535,decode
486,2940.9172,226.2103,2796.3929,3201.6087,3,28,82345.6813,decode
487,2953.5512,281.2738,2732.8572,3270.2609,3,28,82699.4348,decode
488,3111.6941,299.9446,2842.9286,3435.2609,3,28,87127.4346,decode
489,2940.9622,189.8088,2778.4286,3149.5652,3,28,82346.942,decode
490,2967.9513,247.2367,2808.8214,3252.7826,3,28,83102.6377,decode
491,2983.4187,392.5332,2621.1071,3400.4348,3,28,83535.7247,decode
492,2973.9534,214.226,2844.1429,3221.2174,3,28,83270.6955,decode
493,2983.2666,205.6006,2856.3214,3220.4783,3,28,83531.4638,decode
494,3060.1341,306.0826,2861.8572,3412.6522,3,28,85683.7537,decode
495,3050.6511,305.0263,2842.1428,3400.7391,3,28,85418.2319,decode
496,2968.4467,280.344,2745.8929,3283.3043,3,28,83116.5072,decode
497,2988.5854,271.9744,2821.9643,3302.4348,3,28,83680.3914,decode
498,3097.5411,369.4949,2847.1429,3521.9091,3,28,86731.1514,decode
499,3050.6299,341.4513,2828.7143,3443.8182,3,28,85417.6365,decode
500,3026.2814,232.3732,2834.7143,3284.7727,3,28,84735.8787,decode
501,3030.5855,398.7869,2762.5,3488.8636,3,28,84856.3939,decode
502,3034.5985,360.7122,2765.8214,3444.5455,3,28,84968.7576,decode
503,3025.9881,352.2506,2801.8571,3432.0,3,28,84727.6667,decode
504,3036.4805,234.1089,2829.8214,3290.7273,3,28,85021.4545,decode
505,3012.2132,257.6852,2813.3214,3303.3182,3,28,84341.9696,decode
506,3006.4199,376.8939,2736.6071,3437.0455,3,28,84179.7575,decode
507,3045.3236,354.7577,2798.5,3451.8637,3,28,85269.0609,decode
508,2962.5108,295.1129,2765.5714,3301.8182,3,28,82950.3029,decode
509,2920.2294,190.8844,2779.6786,3137.5455,3,28,81766.4242,decode
510,2985.0649,362.3558,2648.1786,3368.4091,3,28,83581.8182,decode
511,3060.5832,374.1153,2754.0357,3477.4545,3,27,82635.7456,decode
512,3003.4146,269.4315,2740.6429,3279.0455,3,27,81092.1949,decode
513,3015.8123,237.8516,2777.5714,3253.2727,3,27,81426.9308,decode
514,3047.6136,298.2391,2745.75,3342.0909,3,26,79237.9547,decode
515,3054.9737,304.5442,2736.0714,3342.7727,3,26,79429.3159,decode
516,3026.0177,247.7096,2778.8571,3274.2727,3,26,78676.459,decode
517,3029.1157,330.3255,2699.2143,3359.8636,3,26,78757.0087,decode
518,3153.9221,268.1218,2922.8571,3447.9091,3,26,82001.9739,decode
519,3093.8889,293.5211,2827.7857,3408.7273,3,26,80441.1126,decode
520,2979.104,267.6351,2691.0357,3220.0455,3,26,77456.7035,decode
521,3033.3104,314.6232,2706.7143,3334.4091,3,26,78866.0694,decode
522,3058.5404,337.2495,2722.6071,3397.0909,3,26,79522.0497,decode
523,3174.3104,284.9177,2951.7143,3495.4091,3,26,82532.0692,decode
524,3049.791,214.6287,2839.2857,3268.3182,3,26,79294.5671,decode
525,3005.0106,377.5741,2601.6786,3350.0455,3,26,78130.275,decode
526,3083.7022,430.0723,2641.75,3500.8182,3,26,80176.2576,decode
527,3059.4626,199.7687,2853.3214,3252.1818,3,26,79546.0282,decode
528,3183.0452,458.1561,2788.0714,3685.3333,3,26,82759.1748,decode
529,3212.7833,468.9657,2821.5,3732.619,3,26,83532.365,decode
530,3203.6346,386.3116,2867.8929,3625.8571,3,26,83294.5,decode
531,3077.7372,270.8575,2798.6786,3339.5714,3,26,80021.1666,decode
532,3159.1755,375.4402,2824.3929,3565.0952,3,26,82138.5636,decode
533,3211.7805,380.3937,2946.6072,3647.619,3,26,83506.2937,decode
534,3132.5696,457.3087,2720.0,3624.2857,3,26,81446.8094,decode
535,3091.0198,262.437,2804.6071,3319.9524,3,26,80366.5159,decode
536,3091.2216,249.3278,2860.2857,3355.5714,3,26,80371.7621,decode
537,3124.7463,473.121,2636.3928,3581.0,3,26,81243.4047,decode
538,3041.4957,256.2456,2789.0,3301.3333,3,26,79078.8889,decode
539,3078.9918,316.7787,2774.25,3406.5714,3,26,80053.7855,decode
540,3302.9542,346.2843,3091.2143,3702.5714,3,26,85876.8096,decode
541,3120.0687,444.8786,2689.6786,3578.1429,3,26,81121.7857,decode
542,3086.4139,292.8191,2772.5714,3352.2857,3,26,80246.7619,decode
543,3173.7262,316.8751,2900.8928,3521.2857,3,26,82516.8809,decode
544,3281.5812,442.4408,2869.2143,3748.9524,3,26,85321.1111,decode
545,3190.4026,350.5704,2888.3214,3574.8095,3,26,82950.4682,decode
546,3127.6218,379.8831,2769.0357,3525.7143,3,26,81318.1666,decode
547,3058.8025,274.7904,2795.8214,3344.0476,3,26,79528.8651,decode
548,3178.8913,388.7723,2838.0714,3602.3333,3,26,82651.1747,decode
549,3128.2344,222.6673,2919.6429,3362.7143,3,26,81334.0951,decode
550,3175.3123,313.078,2903.9643,3517.8571,3,26,82558.119,decode
551,3224.7982,447.9199,2795.4643,3689.2381,3,26,83844.754,decode
552,3297.2982,403.9295,3037.5357,3762.6667,3,26,85729.7539,decode
553,3170.5687,379.598,2802.8214,3561.0,3,26,82434.7856,decode
554,3080.4142,386.2263,2723.5357,3490.4762,3,26,80090.7699,decode
555,3144.96,374.6882,2819.6071,3554.6191,3,26,81768.9603,decode
556,7826.9948,8336.78,2922.9643,17452.9048,3,26,203501.865,decode
557,3141.8294,411.4415,2756.3929,3575.0952,3,26,81687.5636,decode
558,3160.6468,583.7469,2613.9643,3775.4762,3,26,82176.8174,decode
559,3138.2985,344.1338,2855.4286,3521.4286,3,26,81595.7619,decode
560,3161.5339,292.7662,2915.3929,3485.2857,3,26,82199.8809,decode
561,3203.9133,309.4577,2947.7857,3547.7619,3,26,83301.7461,decode
562,3138.5021,428.3809,2760.6786,3603.9048,3,26,81601.0556,decode
563,3103.4713,344.5367,2764.5714,3453.3809,3,26,80690.2538,decode
564,3169.8736,370.6142,2862.5,3581.4286,3,26,82416.7144,decode
565,3178.236,297.9389,2970.9643,3519.6667,3,26,82634.135,decode
566,3155.0464,309.0614,2876.5,3487.5238,3,26,82031.2064,decode
567,3195.8364,447.6646,2760.8571,3655.1905,3,26,83091.7459,decode
568,3135.8275,422.6565,2764.0357,3595.5238,3,26,81531.5159,decode
569,3101.8828,238.0452,2848.7857,3321.2857,3,26,80648.9523,decode
570,3163.8422,481.6455,2761.4643,3697.5238,3,26,82259.8967,decode
571,3230.7541,387.9177,2872.1786,3642.5238,3,25,80768.8532,decode
572,3115.8781,292.7204,2788.7143,3353.0,3,25,77896.9524,decode
573,3150.0459,481.199,2676.1071,3638.1905,3,25,78751.1466,decode
574,3213.9694,527.4645,2685.0357,3739.9524,3,25,80349.2343,decode
575,3132.359,225.7643,2872.6429,3281.7143,3,25,78308.9762,decode
576,3206.686,383.6152,2829.9286,3596.8095,3,25,80167.1507,decode
577,3269.7273,320.2808,2957.6429,3597.619,3,25,81743.1825,decode
578,3106.4229,207.8338,2890.4286,3305.0,3,25,77660.5715,decode
579,3179.4494,386.6707,2807.0357,3578.9524,3,25,79486.2342,decode
580,3213.9249,427.5224,2769.8929,3622.7619,3,25,80348.1229,decode
581,3278.2073,346.1788,2987.2143,3661.0476,3,25,81955.1826,decode
582,3161.3389,232.511,2904.0357,3356.381,3,25,79033.4723,decode
583,3228.8435,296.8233,2981.6429,3558.0476,3,25,80721.0872,decode
584,3263.9514,344.1829,2969.0714,3642.1428,3,25,81598.7857,decode
585,3140.3043,304.0874,2789.25,3322.1429,3,25,78507.6072,decode
586,3078.1573,412.5566,2650.1786,3473.3333,3,25,76953.9324,decode
587,3146.6741,458.8884,2688.4643,3606.2381,3,25,78666.8533,decode
588,3167.2178,215.7759,2919.5714,3314.7619,3,25,79180.4445,decode
589,3154.6892,211.8538,2953.0714,3375.4762,3,25,78867.2301,decode
590,3239.1562,341.5832,2964.7143,3621.7143,3,25,80978.9047,decode
591,3156.499,314.096,2835.5714,3463.2857,3,25,78912.4761,decode
592,3198.9464,394.5617,2779.5357,3562.7619,3,24,76774.7141,decode
593,3237.5337,502.3756,2722.9286,3726.7143,3,24,77700.8096,decode
594,3255.9266,423.7055,2804.1071,3644.381,3,24,78142.2381,decode
595,3231.4941,357.0734,2844.5,3548.1905,3,24,77555.8572,decode
596,3276.9861,449.4958,2801.8214,3695.4286,3,24,78647.6666,decode
597,3297.5262,579.2941,2743.1786,3898.9,3,24,79140.6286,decode
598,3352.8881,459.0139,2880.4643,3797.2,3,24,80469.3142,decode
599,3247.1782,450.1619,2792.8929,3693.1,3,24,77932.2764,decode
600,3338.7544,425.1915,2949.3214,3792.4,3,24,80130.1047,decode
601,3296.2726,447.0154,2835.6429,3728.3,3,24,79110.5428,decode
602,3266.2706,474.9799,2764.9286,3709.55,3,24,78390.4954,decode
603,3276.9762,438.1536,2803.4286,3668.0,3,24,78647.4285,decode
604,3249.1373,477.6187,2769.9286,3725.15,3,24,77979.2953,decode
605,3298.8341,472.3167,2843.2857,3786.3,3,24,79172.0189,decode
606,3353.5853,567.5605,2767.2143,3900.25,3,24,80486.0477,decode
607,3250.2988,363.9961,2890.0714,3617.95,3,24,78007.1715,decode
608,3239.8548,448.8542,2784.2143,3681.6,3,24,77756.5142,decode
609,3221.4575,372.6888,2805.2143,3524.2,3,24,77314.9811,decode
610,3293.6956,576.2707,2731.9286,3883.45,3,24,79048.6951,decode
611,3294.7456,355.0329,2961.4286,3668.1,3,24,79073.8953,decode
612,3312.9635,243.8911,3055.1072,3539.95,3,24,79511.1238,decode
613,3248.8119,421.7061,2824.5357,3667.9,3,24,77971.4857,decode
614,3315.221,606.0536,2741.0714,3948.8,3,24,79565.3049,decode
615,3250.4079,463.9746,2749.3571,3665.2,3,24,78009.7905,decode
616,3260.6048,271.9695,2986.4643,3530.35,3,24,78254.5143,decode
617,3296.2131,649.6417,2653.2143,3952.3,3,24,79109.1141,decode
618,3271.196,680.5766,2616.3214,3974.85,3,24,78508.7048,decode
619,3218.3857,408.9874,2769.1071,3569.05,3,24,77241.2572,decode
620,3445.5651,421.9664,3091.1786,3912.35,3,24,82693.5619,decode
621,3305.2813,444.8451,2895.0357,3778.1,3,24,79326.7524,decode
622,3319.9667,467.9698,2854.5,3790.4,3,24,79679.2001,decode
623,3249.4298,459.644,2746.7143,3648.2,3,24,77986.3143,decode
624,3399.9429,499.6829,2958.9286,3942.65,3,24,81598.6286,decode
625,3178.3873,515.7263,2600.4286,3591.65,3,24,76281.2952,decode
626,3269.3964,387.5711,2862.9643,3634.85,3,24,78465.5144,decode
627,3330.4067,469.0566,2863.9286,3802.0,3,24,79929.7619,decode
628,3248.0083,416.0652,2819.5,3650.4,3,24,77952.1999,decode
629,3187.7298,411.4503,2727.7143,3520.6,3,24,76505.5141,decode
630,3247.0099,470.1191,2746.3214,3679.0,3,24,77928.2381,decode
631,3344.8968,348.1947,3051.1071,3729.5,3,24,80277.5238,decode
632,3185.231,387.1503,2763.6429,3524.8,3,24,76445.5428,decode
633,3319.2937,534.6538,2748.7143,3808.75,3,24,79663.0476,decode
634,3228.3635,412.188,2823.1071,3647.15,3,24,77480.7237,decode
635,3236.1504,448.2464,2768.1429,3661.6,3,24,77667.6095,decode
636,3310.3766,481.6059,2788.3214,3737.35,3,24,79449.0381,decode
637,3337.9214,389.5717,2965.7143,3742.8,3,24,80110.1143,decode
638,3258.6909,419.264,2807.7143,3636.65,3,24,78208.5812,decode
639,3292.1754,472.9704,2828.6429,3774.05,3,24,79012.2094,decode
640,3324.3619,404.183,2877.0357,3663.3,3,24,79784.6857,decode
641,3276.2774,438.1545,2865.3571,3737.35,3,24,78630.6571,decode
642,3340.3754,463.4757,2906.1429,3828.4,3,24,80169.0095,decode
643,3296.7194,326.2824,2958.0,3608.95,3,24,79121.2667,decode
644,3338.152,496.1036,2884.9643,3868.2,3,24,80115.6476,decode
645,3233.6821,673.0058,2517.0714,3852.35,3,24,77608.3714,decode
646,3245.0044,489.7418,2695.5714,3635.65,3,24,77880.1048,decode
647,3297.55,609.0518,2717.75,3932.15,3,24,79141.2001,decode
648,3301.7504,525.3359,2785.1429,3835.4,3,24,79242.0095,decode
649,3200.4809,425.8639,2752.6429,3600.3,3,24,76811.5428,decode
650,3327.0206,458.8071,2874.4286,3791.8,3,24,79848.4953,decode
651,3322.1675,530.2096,2831.0357,3884.3,3,24,79732.0191,decode
652,3234.0226,362.6383,2867.6429,3592.8,3,24,77616.5429,decode
653,3297.8663,420.6256,2872.6071,3713.7,3,24,79148.7904,decode
654,3296.7087,387.1229,2933.3929,3703.9,3,24,79121.0096,decode
655,3230.7103,385.8511,2834.4643,3605.25,3,24,77537.0476,decode
656,3281.7313,432.5108,2825.7857,3686.2,3,24,78761.5523,decode
657,3264.6536,477.4385,2783.0357,3737.8,3,24,78351.6858,decode
658,3268.9587,461.567,2752.1429,3640.15,3,24,78455.0095,decode
659,3324.4381,465.6928,2892.2143,3817.6,3,24,79786.5144,decode
660,3283.3,477.3282,2797.25,3751.4,3,24,78799.2,decode
661,3299.0262,385.7812,2868.4286,3613.15,3,24,79176.6286,decode
662,3229.1496,399.314,2808.3571,3602.8,3,24,77499.5907,decode
663,3313.5492,490.9534,2824.4643,3806.35,3,24,79525.1809,decode
664,3312.3282,500.7936,2806.1429,3807.55,3,24,79495.8763,decode
665,3233.0179,381.1605,2836.9286,3597.25,3,24,77592.4285,decode
666,3209.4504,404.2709,2780.3929,3583.25,3,24,77026.8095,decode
667,3248.5631,446.4392,2777.9643,3666.1,3,24,77965.5144,decode
668,3313.9647,502.9543,2830.5357,3834.4,3,24,79535.1524,decode
669,3291.1988,385.4304,2907.8214,3678.65,3,24,78988.7715,decode
670,3194.6825,401.802,2770.4643,3569.5,3,24,76672.3809,decode
671,3237.3722,436.8596,2762.25,3621.7,3,24,77696.9335,decode
672,3369.9893,386.0161,3021.1429,3784.7,3,24,80879.7429,decode
673,3326.781,475.2166,2830.8929,3778.2,3,24,79842.7429,decode
674,3205.9738,431.6146,2730.0714,3572.1,3,24,76943.3713,decode
675,3268.7107,495.5439,2762.1071,3752.4,3,24,78449.0571,decode
676,3362.1389,480.277,2899.75,3858.5,3,24,80691.3333,decode
677,3290.5885,261.3708,3072.8571,3580.45,3,24,78974.1238,decode
678,3275.2024,354.8733,2908.3571,3616.75,3,24,78604.857,decode
679,3257.1349,482.2168,2775.8214,3740.25,3,24,78171.2383,decode
680,3254.3556,364.0818,2884.75,3612.65,3,24,78104.5332,decode
681,3317.8706,401.1112,2931.9286,3732.6,3,24,79628.8954,decode
682,3327.6496,413.3059,2950.6071,3769.55,3,24,79863.5905,decode
683,3236.227,325.8605,2875.7143,3509.8,3,24,77669.4476,decode
684,3305.4802,394.1482,2925.6071,3712.5,3,24,79331.5238,decode
685,3278.0222,512.5925,2763.0,3788.15,3,24,78672.5334,decode
686,3292.3202,394.4479,2862.5357,3637.8,3,24,79015.6857,decode
687,3257.7234,405.1346,2846.9286,3656.95,3,24,78185.3619,decode
688,3273.4369,412.7054,2863.2857,3688.65,3,24,78562.4858,decode
689,3265.8063,389.1686,2850.7857,3622.55,3,24,78379.3524,decode
690,3256.1933,432.0003,2818.0714,3681.8,3,24,78148.6382,decode
691,3308.7718,474.1935,2847.6071,3795.0,3,24,79410.5237,decode
692,3331.4631,356.9263,2975.9643,3689.8,3,24,79955.1144,decode
693,3335.0472,300.6025,3016.75,3614.1,3,24,80041.1332,decode
694,3338.5782,512.3567,2819.1429,3843.55,3,24,80125.8763,decode
695,3238.019,493.3539,2723.6071,3707.2,3,24,77712.4571,decode
