position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
400,1221.5891,710.5317,806.8898,4972.1667,150,decode
401,1224.2586,736.1846,791.7407,5232.6667,150,decode
402,1221.5069,756.6481,788.1683,5577.8333,150,decode
403,1215.9407,702.8938,805.35,4861.8333,150,decode
404,1216.6216,702.4253,818.6218,4953.6666,150,decode
405,1218.3188,754.2123,825.9076,5672.8334,150,decode
406,1214.8161,713.0158,788.2277,4925.0,150,decode
407,1219.5036,714.5285,795.4752,5002.1667,150,decode
408,1223.5964,748.7352,817.9915,5525.8334,150,decode
409,1213.6663,710.1884,811.028,4807.1666,150,decode
410,1213.6361,702.7624,810.161,4979.6667,150,decode
411,1226.3729,764.299,804.4653,5634.5,150,decode
412,1210.6249,697.8748,807.9794,4818.6667,150,decode
413,1215.0483,707.6171,803.4811,4945.6667,150,decode
414,1257.5023,981.1499,804.3942,9922.0,150,decode
415,1211.3573,691.2177,808.5196,5128.8334,150,decode
416,1215.5645,721.8784,785.4808,5545.6667,150,decode
417,1215.4545,726.9728,780.8302,5534.1667,150,decode
418,1239.2274,770.2528,804.8265,5207.9704,150,decode
419,1215.428,689.6712,797.0943,4972.3333,150,decode
420,1207.3183,699.0893,801.6226,5162.0,150,decode
421,1213.8952,710.5721,815.9008,5658.5,150,decode
422,1218.2176,707.6621,797.3679,4915.6667,150,decode
423,1207.2237,695.2387,819.4298,5155.3333,150,decode
424,1218.4364,706.5661,785.396,5040.3334,150,decode
425,1205.0106,661.396,801.4563,4959.6667,150,decode
426,1207.1152,667.8672,805.2075,5185.0,150,decode
427,1200.6761,654.3622,793.5437,4878.0,150,decode
428,1209.0628,676.0659,822.7,5051.5,150,decode
429,1196.0199,642.488,811.8291,5036.1667,150,decode
430,1205.2051,658.321,797.0594,4907.8333,150,decode
431,1203.6395,653.4241,819.0574,4930.8333,150,decode
432,1205.6538,659.2311,815.3197,4996.1666,150,decode
433,1202.7148,665.7412,811.4667,5045.3333,150,decode
434,1236.4177,748.4738,810.7129,5608.2828,150,decode
435,1196.3041,651.3373,816.0619,5065.6667,150,decode
436,1210.4512,666.7749,819.9836,4998.5,150,decode
437,1206.0063,646.6189,814.3398,4912.3333,150,decode
438,1209.6012,669.1886,815.2718,5055.8333,150,decode
439,1196.5131,661.2447,798.4082,5025.8333,150,decode
440,1211.3779,658.5031,805.2222,4938.5,150,decode
441,1197.581,663.0143,805.9352,5063.0,150,decode
442,1209.9444,671.0823,786.1782,5016.1667,150,decode
443,1201.303,651.1525,791.7407,4974.0,150,decode
444,1206.9963,677.0184,795.8041,5031.0,150,decode
445,1199.4367,655.4699,798.0935,5025.6667,150,decode
446,1247.9477,858.7475,802.0891,7952.0926,150,decode
447,1204.6646,668.1655,788.1683,5073.8334,150,decode
448,1204.0758,660.4042,814.1597,5015.8333,150,decode
449,1199.3307,662.4038,810.161,4928.0,150,decode
450,1231.5007,734.9208,808.0367,5207.9704,150,decode
451,1209.1266,695.2704,788.2277,5430.6667,150,decode
452,1197.9553,648.9321,795.4752,4714.1667,150,decode
453,1204.2816,674.0205,816.8182,4942.0,150,decode
454,1201.4047,681.201,811.4528,5672.8334,150,decode
455,1200.1191,654.4768,803.4811,4867.5,150,decode
456,1198.8502,658.8011,804.4653,5002.1667,150,decode
457,1202.5985,679.7028,804.3942,5455.0,150,decode
458,1202.2551,654.4502,803.5,4776.1667,150,decode
459,1197.2504,663.1815,780.8302,4979.6667,150,decode
460,1203.8713,673.9701,808.5196,5429.6667,150,decode
461,1194.04,632.8068,797.0943,4703.5,150,decode
462,1204.5226,676.1177,801.6226,4945.6667,150,decode
463,1230.8872,910.5479,804.8265,9922.0,150,decode
464,1199.3756,654.4511,797.3679,5128.8334,150,decode
465,1201.7491,684.5402,813.35,5545.6667,150,decode
466,1197.8437,650.8205,815.2752,4915.6667,150,decode
467,1194.9304,657.1735,823.7255,5163.1667,150,decode
468,1205.1595,670.4765,785.396,4972.3333,150,decode
469,1195.1426,644.2012,801.4563,4987.3333,150,decode
470,1205.6807,685.2488,824.3301,5658.5,150,decode
471,1193.1834,644.931,793.5437,4874.3333,150,decode
472,1201.1493,666.3995,814.5981,5155.3333,150,decode
473,1201.3932,665.7095,812.6095,4986.6667,150,decode
474,1193.5314,631.5681,797.0594,4579.4286,150,decode
475,1187.3858,626.4431,821.3364,4382.5714,150,decode
476,1199.2601,655.994,817.2897,4684.2857,150,decode
477,1190.1238,646.3874,821.8113,4824.7143,150,decode
478,1189.908,618.8882,806.8898,4305.4286,150,decode
479,1221.7885,728.3745,824.0656,5608.2828,150,decode
480,1195.5531,631.6715,816.0619,4336.8572,150,decode
481,1186.4929,619.4817,814.3398,4333.2857,150,decode
