position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
437,4740.6969,6155.6638,1575.7667,34467.9999,90,decode
438,4794.4675,6161.8828,1663.1,37387.0001,90,decode
439,4768.717,6221.4012,1640.5333,33778.0,90,decode
440,4756.7365,6103.7215,1623.1,35988.9998,90,decode
441,4656.5123,5864.0242,1609.8,33892.9998,90,decode
442,4873.9604,6556.2816,1558.6667,36442.0002,90,decode
443,4745.8139,6110.2393,1627.5333,34346.0001,90,decode
444,4759.2711,6096.039,1602.5,35933.9999,90,decode
445,4741.5347,6057.6787,1656.2667,34546.9999,90,decode
446,4759.1901,6163.4411,1669.8,36049.0,90,decode
447,4717.0146,5947.9848,1610.3,34045.9999,90,decode
448,4772.6658,6310.9866,1700.9667,35392.0,90,decode
449,4707.3412,5970.717,1618.8,34319.9997,90,decode
450,4763.7763,6098.9798,1681.4333,35424.0004,90,decode
451,4809.0139,6334.5019,1666.1035,35214.0001,90,decode
452,4727.6302,6135.8633,1610.8333,34602.9999,90,decode
453,4824.5619,6235.4878,1614.0667,35722.0001,90,decode
454,4722.8881,6169.6418,1630.6667,35512.0,90,decode
455,4812.2756,6291.9289,1642.1333,36201.9999,90,decode
