round,step,time_s,step_energy_mj,num_active,num_prefill
0,596,32.9318,43282.9999,37,0
0,597,32.9912,48031.9999,37,0
0,598,33.0508,45343.0001,37,0
0,599,33.1047,43651.0,37,0
0,600,33.1612,43593.0001,37,0
0,601,33.2137,44330.9997,37,0
0,602,33.2721,43804.0001,37,0
0,603,33.3248,45898.9998,37,0
0,604,33.3816,45127.0002,37,0
0,605,33.4338,42907.0001,37,0
0,606,33.4854,45803.0,37,0
0,607,33.5419,42987.0001,37,0
0,608,33.5943,42959.0,37,0
0,609,33.6478,44247.0001,37,0
0,610,33.7025,44914.0,37,0
0,611,33.755,42272.0001,37,0
0,612,33.813,45345.9998,37,0
0,613,33.8674,44339.0,37,0
0,614,33.9228,43744.0001,37,0
0,615,33.9778,42556.9999,37,0
0,616,34.034,49662.9999,0,1
0,617,34.0947,42857.0002,38,0
0,618,34.1489,46171.0001,38,0
0,619,34.2059,44659.0,38,0
0,620,34.2598,44535.0,38,0
0,621,34.3143,44307.0,38,0
0,622,34.3669,43743.0,38,0
0,623,34.4202,46566.9999,38,0
0,624,34.4754,42844.0003,38,0
0,625,34.5286,44967.9999,38,0
0,626,34.5842,45989.0,38,0
0,627,34.6389,41764.0002,38,0
0,628,34.6953,45153.9998,38,0
0,629,34.7478,44895.0,38,0
0,630,34.7987,44202.0,38,0
0,631,34.8559,42844.0,38,0
0,632,34.9083,45420.0001,38,0
0,633,34.9616,44729.9999,38,0
0,634,35.0156,45041.0,38,0
0,635,35.0686,46505.0,38,0
0,636,35.1219,44539.0002,38,0
0,637,35.1768,42192.9998,38,0
0,638,35.2288,42168.0,38,0
0,639,35.2798,43585.0,38,0
0,640,35.3364,44969.9998,38,0
0,641,35.3891,41589.0003,38,0
0,642,35.4399,44327.0001,38,0
0,643,35.4968,44302.0,38,0
0,644,35.5496,43066.0,38,0
0,645,35.6003,44564.9999,38,0
0,646,35.6576,45354.0001,38,0
0,647,35.71,41978.9997,38,0
0,648,35.7605,41811.0002,38,0
0,649,35.8118,45874.0001,38,0
0,650,35.8675,46110.0,38,0
0,651,35.9221,42755.9998,38,0
0,652,35.978,43514.0002,38,0
0,653,36.0306,42678.0001,0,1
0,654,36.0897,41985.0,39,0
0,655,36.1413,42988.9997,39,0
0,656,36.1932,45231.0001,39,0
0,657,36.2477,44012.0002,39,0
0,658,36.3004,42038.9999,39,0
0,659,36.3533,43711.9999,39,0
0,660,36.4081,43169.0003,39,0
0,661,36.4607,42272.9999,39,0
0,662,36.5147,42731.0001,39,0
0,663,36.5697,44522.0,39,0
0,664,36.6229,43444.0001,39,0
0,665,36.6813,44268.9999,39,0
0,666,36.7341,45403.0001,39,0
0,667,36.7894,44316.0001,39,0
0,668,36.8431,43334.9999,39,0
0,669,36.8945,44318.9999,39,0
0,670,36.9516,46515.9999,39,0
0,671,37.0043,44425.9999,39,0
0,672,37.0605,43750.9999,39,0
0,673,37.1141,45212.9999,39,0
0,674,37.1706,43310.0001,39,0
0,675,37.2238,43285.0,39,0
0,676,37.2763,45173.9999,39,0
0,677,37.3316,44934.9999,39,0
0,678,37.3847,44466.0001,39,0
0,679,37.4418,45459.0,39,0
0,680,37.495,45277.9999,39,0
0,681,37.552,43846.0003,39,0
0,682,37.605,42966.9999,39,0
0,683,37.6564,44177.9999,39,0
0,684,37.7142,43959.0001,39,0
0,685,37.7659,43766.0,39,0
0,686,37.8234,44775.9999,39,0
0,687,37.8761,45746.0001,39,0
0,688,37.9333,44336.0,39,0
0,689,37.9869,44245.0,39,0
0,690,38.0439,64745.0,0,1
0,691,38.1037,45709.9999,40,0
0,692,38.1572,46613.9998,40,0
0,693,38.2153,43670.0,40,0
0,694,38.2672,45018.0,40,0
0,695,38.3246,45367.0001,40,0
0,696,38.3765,43142.0,40,0
0,697,38.428,44469.0001,40,0
0,698,38.485,43715.9998,40,0
0,699,38.537,43581.0003,40,0
0,700,38.588,44571.9997,40,0
0,701,38.6453,44310.9999,40,0
0,702,38.6976,42332.0004,40,0
0,703,38.7487,45275.9999,40,0
0,704,38.8062,43111.0002,40,0
0,705,38.86,45558.0,40,0
0,706,38.9171,44045.9999,40,0
0,707,38.9693,44377.0,40,0
0,708,39.0266,44549.0001,40,0
0,709,39.0806,46750.0,40,0
0,710,39.1369,43147.9999,40,0
0,711,39.1895,48415.0,40,0
0,712,39.2497,44124.0003,40,0
0,713,39.3075,43753.9998,40,0
0,714,39.3647,44741.0001,40,0
0,715,39.4189,45119.9999,40,0
0,716,39.4725,45098.9997,40,0
0,717,39.5279,44217.0001,40,0
0,718,39.581,46405.9999,40,0
0,719,39.638,44885.0,40,0
0,720,39.6915,45007.0001,40,0
0,721,39.7482,44667.0001,40,0
0,722,39.8016,46812.9998,40,0
0,723,39.8574,44227.9998,40,0
0,724,39.9118,45301.0002,40,0
0,725,39.9688,43374.0001,40,0
0,726,40.0224,45178.0,0,1
0,727,40.0828,46779.9999,41,0
0,728,40.1401,45915.0002,41,0
0,729,40.1943,44327.9997,41,0
0,730,40.2493,42875.0002,41,0
0,731,40.303,46559.9999,41,0
0,732,40.3599,46754.0001,41,0
0,733,40.413,44817.0,41,0
0,734,40.47,43327.0001,41,0
0,735,40.5237,45487.9999,41,0
0,736,40.5808,44859.9999,41,0
0,737,40.6336,46703.9999,41,0
0,738,40.6931,43620.0001,41,0
0,739,40.7481,45191.0,41,0
0,740,40.8047,46120.0,41,0
0,741,40.8625,48110.0,41,0
0,742,40.9178,45658.0001,41,0
0,743,40.9732,42954.9999,41,0
